,id,text,created_at,favorite_count,retweet_count
386,778765262933880832,RT @YoungPwD4HRC: Trump mocks people with disabilities. Hillary Clinton wants to expand their job opportunities https://t.co/GuuwvJgwER,Thu Sep 22 01:18:02 +0000 2016,0.0,1582.0
387,778760862169440256,"No child should ever have to grow up in poverty, yet far too many do. We have to do better. Here's how: https://t.co/Qo1RmQDwd6",Thu Sep 22 01:00:32 +0000 2016,4622.0,2054.0
388,778755177310486528,"""You would think there is almost, like, something wrong."" —Donald Trump on Mitt Romney failing to release his tax r… https://t.co/VzUQByCN2A",Thu Sep 22 00:37:57 +0000 2016,16512.0,10253.0
389,778747606864306176,Going to bat for kids who are too often counted out has always been a priority for Hillary. https://t.co/lTxRVn3NBM,Thu Sep 22 00:07:52 +0000 2016,3737.0,1511.0
390,778731850302758912,".@TimKaine is more than just a great running mate—he's a great guy to have as a friend, too. https://t.co/5WX2qYgUjC",Wed Sep 21 23:05:15 +0000 2016,4644.0,1526.0
391,778713373873700864,We need a president who sees the best in all of us. https://t.co/vX0Oycto1Q,Wed Sep 21 21:51:50 +0000 2016,7151.0,3539.0
392,778705291168755712,"RT @TheBriefing2016: Happy anniversary! 4 years ago today, Romney released his 2011 tax returns (which Trump urged him to do). Where are Tr…",Wed Sep 21 21:19:43 +0000 2016,0.0,3412.0
393,778682662781227008,"A disability shouldn't define your future.

At @ChildDefender, Hillary helped give kids the chance to succeed. https://t.co/jaMcdARYn1",Wed Sep 21 19:49:48 +0000 2016,4346.0,1844.0
394,778673342404501504,"We believe that everyone has value.
We believe that everyone's created equal.
We believe that love trumps hate.
https://t.co/tTgeqxNqYm",Wed Sep 21 19:12:46 +0000 2016,2614.0,1270.0
395,778672847610839040,We'll make our economy and country more welcoming to people with disabilities. We all win when everyone gets to share in America's promise.,Wed Sep 21 19:10:48 +0000 2016,2067.0,762.0
396,778672424128811009,"The ultimate test of our society is how we treat our fellow human beings, especially those who we have previously left behind.",Wed Sep 21 19:09:07 +0000 2016,1926.0,908.0
397,778671551298297856,Americans with disabilities deserve the chance to work alongside those without disabilities—to do the same jobs for the same pay &amp; benefits.,Wed Sep 21 19:05:39 +0000 2016,1595.0,718.0
398,778671261819994113,"We’ve got to build an economy that welcomes people with disabilities, values their work, rewards them fairly, and treats them with respect.",Wed Sep 21 19:04:30 +0000 2016,1500.0,690.0
399,778670985516048384,Over 60% of adults with disabilities aren’t in the workplace. We have to fix that. https://t.co/J3Jq21ejtR,Wed Sep 21 19:03:24 +0000 2016,1391.0,704.0
401,778670400830070784,RT @HFA: The ADA and the notion that workplaces and public spaces belong to everyone was one that Democrats and Republicans could both get…,Wed Sep 21 19:01:05 +0000 2016,0.0,485.0
402,778670110319972353,None of us gets through life alone. We all have to look out for each other and lift each other up.,Wed Sep 21 18:59:55 +0000 2016,1866.0,878.0
403,778669685474811904,RT @HFA: One of Hillary's first jobs out of law school was to find out why kids with disabilities weren't in school. https://t.co/vPMCYQmbls,Wed Sep 21 18:58:14 +0000 2016,0.0,1081.0
404,778669114063806464,"RT @HFA: Not that long ago, if you had a disability, it defined your entire life. Basic, essential things that others could do, you couldn’…",Wed Sep 21 18:55:58 +0000 2016,0.0,508.0
405,778668146966335488,"RT @feministabulous: It's still legal to pay disabled workers less than the minimum wage and Clinton announces her plan to end that:
https:…",Wed Sep 21 18:52:07 +0000 2016,0.0,1523.0
406,778667640646696960,"Building an inclusive economy is another reason we’ve got to break down systemic racism, including under-investment in communities of color.",Wed Sep 21 18:50:07 +0000 2016,1383.0,642.0
407,778667376686559232,"When we leave people out or write them off, we not only shortchange them and their dreams, we shortchange our country and our future.",Wed Sep 21 18:49:04 +0000 2016,1355.0,646.0
408,778666930781691905,"In America, every person, no matter what you look like or who you are, should have the chance to go as far as your dreams will take you.",Wed Sep 21 18:47:17 +0000 2016,1523.0,722.0
409,778666439540633600,"We need to come together to turn the tide, stop violence, build trust, and give all our kids the chance to grow up safe and healthy.",Wed Sep 21 18:45:20 +0000 2016,1438.0,704.0
410,778666108853313536,We've also seen the targeting of police officers—but so many serve every day with courage and honor and are committed to reform.,Wed Sep 21 18:44:01 +0000 2016,1136.0,470.0
411,778665779906670592,"We have two names to add to a long list of African Americans killed by police officers. It’s unbearable, and it needs to become intolerable.",Wed Sep 21 18:42:43 +0000 2016,1838.0,954.0
412,778665476071260160,Live from Orlando: Watch Hillary share her plan for building an inclusive economy that helps everyone get ahead → https://t.co/IX06FtcZG8,Wed Sep 21 18:41:31 +0000 2016,3476.0,1284.0
413,778644136954036224,Every student should be able to graduate from college without taking on any debt. https://t.co/1aWqDOKh7p https://t.co/KHguTDbKW9,Wed Sep 21 17:16:43 +0000 2016,5349.0,2350.0
414,778604976516001796,Keith Lamont Scott. Terence Crutcher. Too many others. This has got to end. -H,Wed Sep 21 14:41:06 +0000 2016,13098.0,6179.0
415,778431365884833792,"Have student debt? 
Planning for college?
See how much money Hillary's plan would save you:
https://t.co/fiXgr6S3Ye https://t.co/B8PCks6yXL",Wed Sep 21 03:11:14 +0000 2016,3816.0,1779.0
416,778423145648754688,FACT: Donald Trump used his charitable foundation to purchase *multiple* six-foot-tall paintings of himself. https://t.co/tDeBH37w7h,Wed Sep 21 02:38:34 +0000 2016,6388.0,3825.0
417,778414941376245760,"A real headline about the Republican nominee: ""Trump used $258,000 from his charity to settle legal problems."" https://t.co/2LRtZB3Ri2",Wed Sep 21 02:05:58 +0000 2016,7156.0,4767.0
418,778398968225079302,"Four months from today, our next president will walk into the Oval Office.

Help make sure it's not Donald Trump: https://t.co/Gxp2QdeIhH",Wed Sep 21 01:02:30 +0000 2016,9781.0,3498.0
419,778387742820564992,"On this day in 1973, tennis champion Billie Jean King defeated Bobby Riggs in the “Battle of the Sexes.” https://t.co/G06Ol90j1O",Wed Sep 21 00:17:54 +0000 2016,9020.0,2790.0
420,778353947241218048,"""You can leave this ad muted—there's nothing to hear."" —@NyleDiMarco

https://t.co/tTgeqxNqYm https://t.co/QOqcWnw7OJ",Tue Sep 20 22:03:36 +0000 2016,10334.0,5525.0
421,778339633763643392,"Help get out the vote for Hillary (plus, get a free sticker when you sign up!): https://t.co/v4rISVHYuG",Tue Sep 20 21:06:44 +0000 2016,1769.0,733.0
422,778330554102079488,Trump’s calls to torture and mistreat prisoners go against the very values we are fighting to defend. We’re better than this.,Tue Sep 20 20:30:39 +0000 2016,9293.0,3194.0
423,778324154269458432,Donald hasn't given his own money to the Trump Foundation since 2008—but it's still paying his bills. https://t.co/2LRtZB3Ri2,Tue Sep 20 20:05:13 +0000 2016,6079.0,4160.0
424,778313305500819456,It's time to tell @WellsFargo that Wall Street works for Main Street—not the other way around. https://t.co/mYuTS4qgF4,Tue Sep 20 19:22:07 +0000 2016,3249.0,1260.0
425,778292079231377408,RT @Fahrenthold: NEW: @realdonaldtrump used more $250K+ from his charity to pay off legal settlements of his for-profit businesses.   https…,Tue Sep 20 17:57:46 +0000 2016,0.0,10852.0
426,778286389448339457,Another unarmed Black man was shot in a police incident. This should be intolerable. We have so much work to do. #TerenceCrutcher -H,Tue Sep 20 17:35:09 +0000 2016,25047.0,12184.0
427,778272551659147265,Donald Trump is using his foundation—funded by other people's money—to settle lawsuits. https://t.co/2LRtZBls9A,Tue Sep 20 16:40:10 +0000 2016,5696.0,4074.0
428,778254419678859265,"RT @SenatorReid: Trump cannot be trusted with his own charity, but we are supposed to believe he can manage the nation’s treasury? https://…",Tue Sep 20 15:28:07 +0000 2016,0.0,4314.0
429,778251997019537408,"RT @WhiteHouse: ""Our identities do not have to be defined by putting someone else down but can be enhanced by lifting someone else up"" —@PO…",Tue Sep 20 15:18:29 +0000 2016,0.0,2457.0
430,778233084017840128,"""The voice of your vote is the greatest voice we have."" —@NyleDiMarco

https://t.co/tTgeqxNqYm https://t.co/X3oqEoOYsU",Tue Sep 20 14:03:20 +0000 2016,14080.0,6224.0
431,778063499956195329,"RT @HillaryforOH: ""No one has the right to immigrate to this country."" —Donald Trump during his rally in Florida today

We disagree. https:…",Tue Sep 20 02:49:28 +0000 2016,0.0,1915.0
432,778052507037609984,Catch @FallonTonight at 11:35pm ET to see letters from some of Hillary's biggest fans. https://t.co/muVNwgLSRs,Tue Sep 20 02:05:47 +0000 2016,6217.0,1684.0
433,778036983558004736,"""You want to give me a good send-off? Go vote.” —Barack Obama: https://t.co/tTgeqxNqYm https://t.co/Jqf2jmx3D0",Tue Sep 20 01:04:06 +0000 2016,11854.0,6033.0
434,778023288761180160,Nobody in America should have to forgo a higher education because they can't afford it. https://t.co/DhSlyM6ILQ,Tue Sep 20 00:09:41 +0000 2016,9326.0,3265.0
435,778007963009179648,Barack Obama said progress is on the ballot this November. This economic data shows he’s right. https://t.co/CIoKKKIxqz,Mon Sep 19 23:08:47 +0000 2016,4121.0,1847.0
436,777998343553290241,America has never made progress by thinking one person alone can fix our problems. https://t.co/mYba5FCBrb,Mon Sep 19 22:30:34 +0000 2016,9355.0,3571.0
437,777980962877665284,"""Everyone who wants to go to college should be able to without drowning in debt."" —Hillary https://t.co/wDxspmxT9Q",Mon Sep 19 21:21:30 +0000 2016,4388.0,1688.0
438,777966037908221952,Be a voter. Check your registration and help your friends do the same → https://t.co/tTgeqxNqYm https://t.co/yTAG2iT8WL,Mon Sep 19 20:22:12 +0000 2016,5188.0,2673.0
439,777952999100522496,"RT @BernieSanders: When @HillaryClinton says she’s going to make public colleges and universities tuition-free, you know what? That's a ver…",Mon Sep 19 19:30:23 +0000 2016,0.0,5665.0
440,777946240390668288,"Let’s make clear that love trumps hate—not just this November, but always. https://t.co/wDxspmxT9Q",Mon Sep 19 19:03:31 +0000 2016,4279.0,1629.0
441,777936395319009280,Find out how much Hillary's college plan will save you: https://t.co/svkSUzhwYz https://t.co/tmHf8m2CdX,Mon Sep 19 18:24:24 +0000 2016,2012.0,1007.0
442,777917942180773888,"""The lesson she passed on to me was simple but powerful: No one gets through life alone."" —Hillary on her mom https://t.co/gzNvfNPeNu",Mon Sep 19 17:11:05 +0000 2016,4633.0,1663.0
443,777915454186749952,"When we work together, we will trump hate. https://t.co/tTgeqxNqYm",Mon Sep 19 17:01:11 +0000 2016,1966.0,787.0
444,777914352884146176,RT @HFA: Go to https://t.co/SvSvlg48vI and register to vote today. Register your friends. Register everyone you know.,Mon Sep 19 16:56:49 +0000 2016,0.0,842.0
445,777913541445771264,"We have to stand up to this hate.

We have to send a clear message: 
America is better than this.
America is better than Donald Trump.",Mon Sep 19 16:53:35 +0000 2016,5559.0,2422.0
446,777913311459418112,"We're facing a candidate with a history of discrimination in his businesses, who retweets white supremacists, and led the birther movement.",Mon Sep 19 16:52:41 +0000 2016,2628.0,1366.0
447,777913107708600320,"In a democracy, if you want to help the greatest number of people, you have to push for reform from both the outside-in and the inside-out.",Mon Sep 19 16:51:52 +0000 2016,1517.0,618.0
448,777912462335172609,"Simply caring is not enough. To drive real progress, you have to change both hearts and laws. https://t.co/oZIm2is1lX",Mon Sep 19 16:49:18 +0000 2016,1561.0,824.0
449,777911385200230400,RT @HFA: No one gets through life alone. We have to look out for each other and lift each other up. https://t.co/FEStrnjjOO,Mon Sep 19 16:45:01 +0000 2016,0.0,805.0
450,777910791110623232,"RT @HFA: ""No one will work harder to make your life better. I’ll never stop, no matter how tough it gets."" —Hillary https://t.co/TyXrp8PgsW",Mon Sep 19 16:42:40 +0000 2016,0.0,843.0
451,777910489170972672,"When Americans get knocked down, we get right back up again. We refuse to quit—no matter what. 

That’s the spirit we need in this election.",Mon Sep 19 16:41:28 +0000 2016,1766.0,742.0
452,777909915268550660,We have a Republican nominee for president who incites hatred and violence like we’ve never seen before.,Mon Sep 19 16:39:11 +0000 2016,2103.0,964.0
453,777909432403496960,College should be tuition-free for working families and debt-free for everyone: https://t.co/lkOFcHI4Py,Mon Sep 19 16:37:16 +0000 2016,1155.0,528.0
454,777909201481916416,"If you work hard, you should be able to find a good job that pays well and lets you do what you love and make your mark on the world.",Mon Sep 19 16:36:21 +0000 2016,1238.0,557.0
455,777909084955762688,"We can build a cleaner, more resilient electrical grid with enough renewable energy to power every home in the country.",Mon Sep 19 16:35:53 +0000 2016,1199.0,575.0
456,777908918970449920,"It’s wrong to tear each other down.
It’s wrong to let income inequality get worse.
It’s wrong to put a loose cannon in charge.",Mon Sep 19 16:35:13 +0000 2016,1396.0,697.0
457,777908689227354112,This election isn’t a reality TV show. It shouldn’t be about birth certificates or name-calling or stunts to get on cable news.,Mon Sep 19 16:34:19 +0000 2016,1502.0,751.0
458,777908063265251328,"You want something to vote for, not just against:

Optimism, not resentment.
Answers, not anger.
Ideas, not insults.
Bridges, not walls.",Mon Sep 19 16:31:49 +0000 2016,2355.0,1390.0
459,777907710205554688,"“Your generation is the most inclusive, progressive, and entrepreneurial we’ve ever seen.” —Hillary to students at @TempleUniv",Mon Sep 19 16:30:25 +0000 2016,1295.0,576.0
460,777907223670493184,50 days to go. Don't miss Hillary live from @TempleUniv: https://t.co/qg6J7SXrr0,Mon Sep 19 16:28:29 +0000 2016,3232.0,878.0
461,777903138221109248,“I’m Hillary Clinton and I’ve always approved this message.” https://t.co/GgDeBBfoUm,Mon Sep 19 16:12:15 +0000 2016,12091.0,4782.0
462,777896080080003072,"“This threat is real, but so is our resolve. Americans will not cower. We will prevail.” —Hillary https://t.co/eADlIG9aQL",Mon Sep 19 15:44:12 +0000 2016,4061.0,1600.0
463,777889026661556224,"RT @RevDrBarber: Not only is @realDonaldTrump wrong on birtherism, his words and policies are bad for Americans alive now and our children…",Mon Sep 19 15:16:11 +0000 2016,0.0,789.0
464,777880745939443713,Our next president needs to have the right temperament to meet the challenges we face. https://t.co/XMDZPtLNMB,Mon Sep 19 14:43:16 +0000 2016,7476.0,2816.0
465,777876269270704128,"“What I’ve laid out is a path forward that will keep us safer...and go after the terrorists to finally destroy them"" https://t.co/tWWEMx0T9s",Mon Sep 19 14:25:29 +0000 2016,1617.0,592.0
466,777875261928927232,“I’m the only candidate in this race who’s been part of the hard decisions to take terrorists off the battlefield. —Hillary,Mon Sep 19 14:21:29 +0000 2016,2846.0,987.0
467,777873693745811456,"""Let us be vigilant, but not afraid…we choose resolve, not fear. We will not turn on each other or undermine each other.” —Hillary",Mon Sep 19 14:15:15 +0000 2016,2652.0,1222.0
468,777873205310676992,"""Like all Americans, my thoughts are with those who were wounded, their families, &amp; our first responders” —Hillary on this weekend’s attacks",Mon Sep 19 14:13:18 +0000 2016,6710.0,1740.0
469,777868477310918656,"RT @GeorgeTakei: Want to do a small part to help defeat Trump in November? RT this link and get everyone registered, and confirmed. https:/…",Mon Sep 19 13:54:31 +0000 2016,0.0,4490.0
470,777858612727250948,RT @mic: .@HillaryClinton wrote for us about what millennials have taught her during this election: https://t.co/SlMZZ1C19f https://t.co/qN…,Mon Sep 19 13:15:19 +0000 2016,0.0,1446.0
471,777702286499860480,"""We have got to do everything we can to make sure that Hillary Clinton is elected president."" —@BernieSanders https://t.co/t1uxcoVJT5",Mon Sep 19 02:54:08 +0000 2016,16231.0,7727.0
472,777690030882127872,"Grateful for our brave men and women serving in the @USAirForce and their families. Happy birthday, USAF! https://t.co/xYebpm9NaN",Mon Sep 19 02:05:26 +0000 2016,4800.0,1577.0
473,777673718982184964,"Congratulations on your Emmy, Kate! Big fan of yours, too. https://t.co/w00QO1GwyH",Mon Sep 19 01:00:37 +0000 2016,51099.0,15091.0
474,777664718848745473,"""Progress is on the ballot.
Tolerance is on the ballot.
Democracy is on the ballot.
Justice is on the ballot."" https://t.co/Mmyqestken",Mon Sep 19 00:24:51 +0000 2016,25392.0,13251.0
475,777650431963107328,"Next week, Hillary will walk on stage for the first presidential debate. Chip in now for the chance to be there: https://t.co/mHGncsXG6y",Sun Sep 18 23:28:05 +0000 2016,4226.0,1228.0
476,777642761579270144,RT @timkaine: We've got 51 days left to win this thing. Make sure you're ready: https://t.co/B21QKpeiSj https://t.co/nZTkkuxtDP,Sun Sep 18 22:57:36 +0000 2016,0.0,2646.0
477,777636788814880770,RT @ClintonFdn: FACT: The @ClintonFdn spends 87% on its life changing work: https://t.co/z0zW4Axdbc https://t.co/GtI94aBp4m,Sun Sep 18 22:33:52 +0000 2016,0.0,1451.0
478,777630082378690560,It wasn't so long ago that women faced and took down barriers that can seem ridiculous now. https://t.co/nuG8Gqmzt1 https://t.co/XwvEuxsrOV,Sun Sep 18 22:07:13 +0000 2016,6458.0,4132.0
479,777618304332627968,"""I strongly condemn the apparent terrorist attacks in Minnesota, New Jersey, and New York."" https://t.co/NSy3fkcu1c",Sun Sep 18 21:20:25 +0000 2016,7532.0,2804.0
480,777613325299355648,"Joel Sollender, WWII veteran and POW, on what it means when he hears Trump insult our vets. https://t.co/3ZIezeRTl9",Sun Sep 18 21:00:38 +0000 2016,11069.0,6572.0
481,777605055834890242,"RT @TheBriefing2016: So, what do the candidates’ foundations do again? https://t.co/PVrx1SeUxs",Sun Sep 18 20:27:47 +0000 2016,0.0,2730.0
482,777578838498873344,"RT @BernieSanders: When we stand together - as white, black and hispanic, gay and straight, women and men - we trump hate. https://t.co/B8a…",Sun Sep 18 18:43:36 +0000 2016,0.0,4522.0
483,777573464739688448,"""Read up on your history. It matters. We've got to get people to vote."" —@POTUS: https://t.co/tTgeqy51PU https://t.co/GyveEjARku",Sun Sep 18 18:22:15 +0000 2016,7278.0,3507.0
484,777552290441859072,So what exactly is Donald Trump hiding from voters? Pretty much everything. https://t.co/RGUqGN4I7i,Sun Sep 18 16:58:06 +0000 2016,11213.0,6411.0
485,777540558210396160,“We have to face the world as it is but commit ourselves to turning it into what it should be.” —Hillary https://t.co/nEB4qSm2YX,Sun Sep 18 16:11:29 +0000 2016,5730.0,2255.0
486,777521877535322112,"In a normal election, these 126 things would disqualify Trump from becoming president: https://t.co/VeDJknt4JH",Sun Sep 18 14:57:15 +0000 2016,5466.0,3124.0
487,777493990434336768,"If you want to go to college or are saddled with student debt, you'll want to read what @TimKaine has to say: https://t.co/qa9qO4AFxW",Sun Sep 18 13:06:27 +0000 2016,4693.0,1982.0
488,777316191798980631,"As @FLOTUS said, this election is about what kind of country we want to be and what we want to leave behind for future generations.",Sun Sep 18 01:19:56 +0000 2016,4158.0,1460.0
489,777315864987181056,"We need ideas, not insults. Plans, not paranoia.

We can’t let @POTUS's legacy fall into the hands of someone who doesn’t understand that.",Sun Sep 18 01:18:38 +0000 2016,5128.0,2024.0
490,777315293936881664,"""I’m going to close my campaign the way I began my career…focused on opportunities for children and fairness for families."" —Hillary",Sun Sep 18 01:16:22 +0000 2016,3266.0,1226.0
491,777314115996020736,Tune in now to watch Hillary speak to the @OfficialCBC: https://t.co/NJuB7JkyDL,Sun Sep 18 01:11:41 +0000 2016,2276.0,687.0
492,777301674377478144,Presidential. https://t.co/tlfpcbVqkT,Sun Sep 18 00:22:15 +0000 2016,13114.0,5096.0
493,777294443724496896,"This year, Janelle beat breast cancer with the support of her family, friends, and a presidential candidate. https://t.co/vmavvobLcs",Sat Sep 17 23:53:31 +0000 2016,7188.0,2344.0
494,777283365355552768,"So how exactly did Donald Trump build his own bank account?

On the backs of American taxpayers: https://t.co/4uBuIljQML",Sat Sep 17 23:09:30 +0000 2016,4800.0,2934.0
495,777276144353705984,"""I want you to know that I see you, and I’m with you."" —Hillary to the Latino community at @CHCI https://t.co/t2F93Ml785",Sat Sep 17 22:40:48 +0000 2016,4338.0,1634.0
496,777254015734321152,Trump went to Flint to draw attention to the city's lead poisoning crisis—but he just made a spectacle of himself. https://t.co/Dw4KoVgrQ3,Sat Sep 17 21:12:52 +0000 2016,5633.0,2386.0
497,777247994856996864,"RT @Hillary_esp: Este #HispanicHeritageMonth, honremos las tantas contribuciones que los hispanos y latinos han hecho a este país. https://…",Sat Sep 17 20:48:57 +0000 2016,0.0,1201.0
498,777233144093310976,Let's be clear: Nothing—including an audit—is preventing Trump from releasing his tax returns. https://t.co/mpGiRIaPgD,Sat Sep 17 19:49:56 +0000 2016,10688.0,5995.0
499,777224189107400704,Any of these examples proves that Donald Trump is unfit to be president. https://t.co/3mQgqZ7b8V,Sat Sep 17 19:14:21 +0000 2016,4201.0,2215.0
501,777215229973426176,"""We’re siding with students and with every American seeking an affordable college degree."" —@TimKaine https://t.co/qa9qO4AFxW",Sat Sep 17 18:38:45 +0000 2016,3843.0,1415.0
502,777195717978910720,"RT @BernieSanders: When your friends say they won't vote, ask how much student debt they have. There's only one candidate who will make col…",Sat Sep 17 17:21:13 +0000 2016,0.0,6079.0
503,777177731536596992,"Hillary's been her childhood pen pal, her graduation cheering section, and her friend. Meet Aleatha: https://t.co/f4YzTBmIdl",Sat Sep 17 16:09:45 +0000 2016,12607.0,5319.0
504,777164184505114624,Take it from @FLOTUS: This election is too important to sit out. Register to vote: https://t.co/tTgeqy51PU https://t.co/NblU3Tth7T,Sat Sep 17 15:15:55 +0000 2016,9154.0,4232.0
505,777144008044847105,"9 times Donald Trump accused Hillary of doing the terrible things he, himself, actually did: https://t.co/DXlybx7oA5",Sat Sep 17 13:55:44 +0000 2016,7329.0,4540.0
506,777124713575378944,It’s time for Donald Trump to be held to the same standard of disclosure as any other major party nominee. https://t.co/UP93LCzURv,Sat Sep 17 12:39:04 +0000 2016,9251.0,4731.0
507,776947295896084481,It's great to be back on the campaign trail. https://t.co/vm1KX2uOXt,Sat Sep 17 00:54:04 +0000 2016,13664.0,2635.0
508,776932768081031168,The brave men and women who have served our country deserve better than Donald Trump. https://t.co/SmLmTrVhOr,Fri Sep 16 23:56:21 +0000 2016,16030.0,7881.0
509,776920011789234176,126 things Donald Trump has said and done that should disqualify his candidacy: https://t.co/h4qUNNnTOf,Fri Sep 16 23:05:39 +0000 2016,6222.0,3823.0
510,776907829022195713,"Trump's habit of projecting his actions onto someone else is what 6-year-olds call ""I know you are, but what am I?"" https://t.co/FIhZYLmy1l",Fri Sep 16 22:17:15 +0000 2016,6906.0,3268.0
511,776898567004839936,"Donald Trump has spent years peddling lies about President Obama.

And that didn't stop today. https://t.co/KzgPQgPjxK",Fri Sep 16 21:40:27 +0000 2016,10994.0,6359.0
512,776883038651162624,Donald Trump spent five years lying about @POTUS's citizenship. He can’t just take that back. https://t.co/HeafYwy0Fp,Fri Sep 16 20:38:44 +0000 2016,12417.0,5335.0
513,776865170350022656,"""We deserve a president…who believes that each of us is part of the American story, and we’re always stronger together.” —@FLOTUS",Fri Sep 16 19:27:44 +0000 2016,6144.0,2212.0
514,776864472841453568,"“On November 8, you will decide whether we have a president who believes in science and will fight climate change—or not.” —@FLOTUS",Fri Sep 16 19:24:58 +0000 2016,6834.0,2593.0
515,776864221296492544,“The choice that you make on November 8 will determine whether you can afford college tuition.” —@FLOTUS: https://t.co/tTgeqxNqYm,Fri Sep 16 19:23:58 +0000 2016,2894.0,1205.0
516,776863952068308992,“You’ve got to get yourself and everyone you know registered to vote today.” —@FLOTUS: https://t.co/tTgeqxNqYm,Fri Sep 16 19:22:54 +0000 2016,2446.0,1183.0
517,776863427826479104,"""Your decision will determine who sits in the Oval Office after Barack Obama.” —@FLOTUS",Fri Sep 16 19:20:49 +0000 2016,3202.0,1114.0
518,776863168584966144,"""Elections aren't just about who votes, but who doesn't vote."" —@FLOTUS: https://t.co/tTgeqxNqYm",Fri Sep 16 19:19:47 +0000 2016,2330.0,1140.0
519,776862668305141761,“We have an opportunity to elect one of the most qualified people who has ever endeavored to become president.” —@FLOTUS on Hillary,Fri Sep 16 19:17:48 +0000 2016,5224.0,1772.0
520,776862331682877440,"""Hillary has the resilience it takes to do this job, see when she gets knocked down…she gets right back up.” —@FLOTUS",Fri Sep 16 19:16:27 +0000 2016,3916.0,1271.0
521,776861674989117441,"""The presidency doesn’t change who you are. It reveals who you are. And the same thing is true of a presidential campaign."" —@FLOTUS",Fri Sep 16 19:13:51 +0000 2016,5374.0,1947.0
522,776861209396178944,"""When it comes to the qualifications we should demand in a president...we need someone who’s going to take this job seriously.” —@FLOTUS",Fri Sep 16 19:12:00 +0000 2016,4710.0,1362.0
523,776860176200663040,"“I am thrilled to be here today to support the next president &amp; vice president of the United States, Hillary Clinton &amp; Tim Kaine!” —@FLOTUS",Fri Sep 16 19:07:54 +0000 2016,4040.0,1119.0
524,776859596824711168,.@FLOTUS is on the trail for Hillary. Tune in to watch her live from Virginia: https://t.co/PhnJJoDmPD,Fri Sep 16 19:05:35 +0000 2016,2003.0,592.0
525,776857325625745409,"On National Prisoners of War Remembrance Day, a POW shares what it means when Trump insults veterans. https://t.co/0dVB5B0gbC",Fri Sep 16 18:56:34 +0000 2016,8814.0,5776.0
526,776831658720956420,"What Trump should do: for once in his life, own up to his mistakes. Apologize to the President, and to the American people.",Fri Sep 16 17:14:34 +0000 2016,6803.0,3134.0
527,776831079726604288,Trump’s birtherism stems from the same innate beliefs that led to discriminating against black tenants early in his career. Can't be undone.,Fri Sep 16 17:12:16 +0000 2016,5965.0,3055.0
528,776830537767981056,The birther lie is what turned Trump from an ordinary reality TV star into a political figure. That origin story can't be unwritten.,Fri Sep 16 17:10:07 +0000 2016,4897.0,2648.0
529,776830074205171713,Trump has spent years peddling a racist conspiracy aimed at undermining the first African American president. He can't just take it back.,Fri Sep 16 17:08:17 +0000 2016,4694.0,2778.0
530,776829545093660672,This shouldn't have to be said: You don’t just get to say someone else did the worst things you’ve done. It doesn’t work. No one buys it.,Fri Sep 16 17:06:11 +0000 2016,4283.0,1946.0
531,776828640554323968,"Again, Trump turns his faults on others. Psychologists call it ""projecting."" Kids call it ""I'm rubber, you're glue."" https://t.co/lKDDD0wwsn",Fri Sep 16 17:02:35 +0000 2016,11552.0,6125.0
532,776828281488281600,"When Trump tries to deflect blame for denying that @POTUS was born in America, he is lying. https://t.co/lje3lKrZQy https://t.co/yq9IWnvXUc",Fri Sep 16 17:01:09 +0000 2016,5480.0,3274.0
533,776827470200930304,"Leading the birther movement is deplorable. Attempting to say it ""did a great service"" to the president who Trump attacked is asinine.",Fri Sep 16 16:57:56 +0000 2016,7014.0,3334.0
534,776826575161614336,"Expressing zero regret for years of pushing a racist conspiracy theory, Trump again appointed himself judge &amp; jury on @POTUS's citizenship.",Fri Sep 16 16:54:22 +0000 2016,6498.0,3263.0
535,776826132691881985,What Trump just did is a disgrace.,Fri Sep 16 16:52:37 +0000 2016,25485.0,9537.0
536,776799805964255232,"RT @timkaine: It's been 5 years, and Trump's still pushing the notion that @POTUS isn't American. https://t.co/TApNqSOcvN",Fri Sep 16 15:08:00 +0000 2016,0.0,2599.0
537,776796015466807296,RT @SenSanders: My dad was born in Poland. Do you know how many people ever asked me whether or not I was born in America? Nobody ever aske…,Fri Sep 16 14:52:56 +0000 2016,0.0,49254.0
538,776784140435857409,Let’s build a future where love trumps hate. https://t.co/tTgeqxNqYm,Fri Sep 16 14:05:45 +0000 2016,2331.0,1002.0
539,776783839008067584,"“Let’s reject the cynicism, the bullying, and the divisive rhetoric that my opponent is using to try and make us all afraid of each other.”",Fri Sep 16 14:04:33 +0000 2016,2963.0,1189.0
540,776783575375028224,Donald Trump looks at women and decides how their looks rate on a scale of one to 10.,Fri Sep 16 14:03:30 +0000 2016,3618.0,2235.0
541,776783342700228608,"""He looks at a Gold Star family and sees them as Muslims, not patriotic Americans.” —Hillary on Trump",Fri Sep 16 14:02:35 +0000 2016,1700.0,828.0
542,776783135447089152,"""Donald Trump looks at a distinguished judge born in Indiana, and he sees a Mexican, not an American.” —Hillary",Fri Sep 16 14:01:46 +0000 2016,1710.0,844.0
543,776782857993916416,"Donald Trump is unfit to be president.
We just can’t accept this.
We’ve got to stand up to this.
If we don’t, it won’t stop.",Fri Sep 16 14:00:39 +0000 2016,2393.0,1221.0
544,776782482352009216,"Barack Obama was born in America, plain and simple.

Donald Trump owes him and the American people an apology.",Fri Sep 16 13:59:10 +0000 2016,2829.0,1401.0
